path	musuw_change	upstream_change	final_mode	final_blob	resolution	mapped_target_path	evidence
frontend/src/views/chat/components/docInfo.style.test.mjs	M	-	100644	10a0ebd31d7efcab9d2c88979f84556fb1acceaf	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/chat/components/docInfo.vue	M	-	100644	4f4468aa0cdffce4499cf1f80b3fd5e561e89aa0	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/chat/components/tool-results/ChunkDetail.vue	-	M	100644	f7ea7536b2cc923212c404e6c6e96ec33df3f31c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/chat/components/tool-results/DocumentInfo.vue	-	M	100644	8fe01dec2454cda4d999e723e46234a2e68d825f	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/chat/components/tool-results/ReadSkillResult.vue	-	A	100644	b5c70b6fe1d3e4f3ca00d0a2677cdf0352d6b0a8	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/chat/components/tool-results/SandboxFilesResult.vue	-	A	100644	fe9031a5e9b65c1f2bad6542a18b8591129c8757	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/chat/components/tool-results/ShellExecResult.vue	-	A	100644	a70afe4dfa9afa6f212faa33acc1be81483282d3	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/chat/components/tool-results/WikiEditResult.vue	M	-	100644	ce1b047e286b3fab8c309c3718b6138b204db8fd	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/chat/components/tool-results/WriteSandboxFileResult.vue	-	A	100644	c0cbc4e02cb7a78bfeadbcd2383b2e58386cab28	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/chat/components/tool-results/tool-results.less	M	-	100644	38e9b77552bef58b26c6755e8528ae4ca7a469a8	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/chat/components/usermsg.vue	M	M	100644	fa8b6d4b701f8840703eccbbdaae329d161db8fb	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/chat/index.vue	M	M	100644	94d9fe9b7b5382ad80df2624435e83b829ccc1f0	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/creatChat/creatChat.vue	M	-	100644	08b662480804a52fd837a50bf46309256f99fe9a	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/dev/MarkdownTestPage.vue	-	M	100644	72e565a41e6548617184dfdd27f2feef6d580106	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
frontend/src/views/embed/EmbedChatCore.vue	-	M	100644	6845877bd8d57dd06e4d14e5ee202a252dabfb6a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/integrations/ApiIntegrationSettings.vue	M	M	100644	f60c4e8e3c6bab19a056aff8a4aeeb6c002c58cb	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/integrations/ChromeExtensionLanding.vue	-	M	100644	79801388a2edb701e789b23c3bd8e1c9aa27a29e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/integrations/ClawSkillLanding.vue	-	M	100644	064c29aab3a8485dff298c4a1560c03bb1df6094	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/integrations/IntegrationSettingsSection.vue	M	-	100644	52a7b26f72552c3380187106e26f19d52bc7b754	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/integrations/apiKeyScope.test.ts	-	A	100644	47a54c217cdeeb59f36c33b4c8f708ca453d07ea	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/integrations/apiKeyScope.ts	-	A	100644	b4183967c75e85869a4ccc1c92a8ea6717354a0c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/integrations/apiPlaygroundSSE.test.ts	-	A	100644	524df8f458e187fbc33e36c029e19caeedfec32a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/integrations/apiPlaygroundSSE.ts	-	A	100644	09f2a4eb231025f0e871e6cd034bf468905540be	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/KnowledgeBase.test.mjs	A	-	100644	620a9a8f74ab63f3e78c73e205457ec3c1854831	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/KnowledgeBase.vue	M	M	100644	f904bcab1ece3c2ac1f15d20908b0fccdffd942f	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/KnowledgeBaseCreateVisibleStrategy.test.mjs	A	-	100644	2e17dfe3cd3557073b39690eebe4cf95f132b15c	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/KnowledgeBaseDuplicateNativeCopy.test.mjs	A	-	100644	2ec7f9e5e18d40cd25c80d127737bbd78e1543a9	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/KnowledgeBaseEditorModal.consumerScene.test.mjs	A	-	100644	226b4d56d562bc7ad1e1232ea982546f4e09554e	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/KnowledgeBaseEditorModal.test.mjs	M	-	100644	e9ff8bcafb642e9d962e8c8f4e9a32ea338e9e47	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/KnowledgeBaseEditorModal.vue	M	M	100644	79c1944559fcc82959e2e419c7727909d3ab4276	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/KnowledgeBaseList.test.mjs	A	-	100644	7f51b729ab6ead97a533d8d2edbf55d7eef19894	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/KnowledgeBaseList.visual-contract.test.mjs	A	-	100644	84505b87b88063a4314dc85e167ffa771ae69b13	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/KnowledgeBaseList.vue	M	-	100644	01cab21ec0d2eb85df7bdce2bf5f5267e7ace68a	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/KnowledgeBaseReferenceNavigation.test.ts	-	A	100644	90df166fec7d22590c42e9828dfd7514dadc11c6	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
frontend/src/views/knowledge/components/BatchTagDialog.test.ts	M	-	100644	3ed7f1be6897c8509ba30bab7bd5ae5a6609c070	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/BatchTagDialog.vue	M	-	100644	c3ebb1dbcf6da710b5ab59d8ff8350143aab3ccf	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/DocumentActionMenu.vue	M	M	100644	1bdb7a3066ccbd3e31a359f57913a9b3b386e44d	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/components/DocumentBatchBar.test.mjs	A	-	100644	2abd05bfd3343e6909dc8fb5adde53622048f16a	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/DocumentBatchBar.vue	M	-	100644	85761a1c907ca330175d9bad23b0845003cb95c3	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/components/DocumentCardView.vue	M	M	100644	336b24d2b99282b6a18ed6e43a2ef3463d486d4d	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/components/DocumentListView.vue	M	M	100644	ac7c71b0d024fe6658d494a8665cc449830f9af9	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/components/FAQBatchActions.test.ts	-	A	100644	727202d83934fa7419db9a427f0824b7ec86380a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/components/FAQBatchBar.vue	-	A	100644	496c43a9a71b05ac93504174fe073c7a6996467a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/components/FAQEntryManager.vue	M	M	100644	8b21b9a57683225f93f690b8bca19a95c661afe1	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/components/FolderPickerMenu.vue	M	-	100644	ab36e3a6d90fc7fb79cb32dd8de63349882f02c1	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/components/KbFolderTree.test.ts	M	M	100644	6ac39b98149e78abbaa2ac43b9926612d2f6abd2	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/components/KbFolderTree.vue	M	-	100644	472761f627494758cc0dae7fba0a0520af65a682	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/KbTagManageDrawer.vue	M	-	100644	228cff1cb39d5c7b115cd440e24f547655b7e529	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/components/KbUploadSourceDropdown.share-input.test.mjs	A	-	100644	adf40c302851e65d5a7b6d872f9959b74aab0fe9	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/KbUploadSourceDropdown.vue	M	-	100644	b608b172da235ad73ab9b8019207d2ceb17d25da	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/components/KnowledgeBaseListReferenceCard.test.mjs	A	-	100644	3321ce0ad12351563ea8853b32e59136174658b9	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/KnowledgeBaseListReferenceCard.vue	A	-	100644	cd94ca1184e12664d19d8b18c117392d82d1923e	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/TagEditDialog.test.ts	M	-	100644	04a93c89bd54bbb425a0e1d4414f98ad3d8a6ef5	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/TagEditDialog.vue	M	-	100644	979f98c3d75a409492bf3c17e4c08eea46c1106f	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/UploadConfirmDialog.test.ts	M	-	100644	31f6f3cf9fb591c2237d70b4b6e7f7c729e74d5d	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/components/UrlImportPolicy.test.mjs	A	-	100644	a84de4b80d7eb0d46876ef8001b30d9b5b9f7c23	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/knowledgeDownloadFileName.test.ts	-	A	100644	18dee61dcca980cf1509cdeeafd8f6b32c2700a0	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/knowledgeDownloadFileName.ts	-	A	100644	08ceb8ceead50d07e25cfd4fc8780e4cc21e1545	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/liteFaqVisibility.test.mjs	A	-	100644	f05904b48f883d20b51da35ad1c2ec4534f3651f	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/settings/DataSourceEditorDialog.vue	-	M	100644	10d8b6c312a9e17999e5e7f6c645010916b3e056	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
frontend/src/views/knowledge/settings/DataSourceSettings.vue	-	M	100644	d8ed8ed5ae09f6596cb1c3cf45e5793d16cfd943	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/settings/DataSourceTypeIcon.vue	-	M	100644	a3cf664a6036c78887856bf33bf943435de5e22d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/settings/GraphSettings.vue	M	-	100644	f919f75d5078d3e9e3c8e907e8d85f898140e5b8	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/settings/KBAdvancedSettings.vue	-	M	100644	524648a7b39c7d0ea345aff7c35100f238f0a806	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
frontend/src/views/knowledge/settings/KBModelConfig.vue	M	M	100644	d1fe3c14df057ef552fb23be03d65f548baa68f2	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/settings/KBParserSettings.vue	-	M	100644	2a8ee26e145de9f03597fcafb9d69ff3dc61fa35	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/settings/chunkingSamples.ts	M	-	100644	6a4e8c4cb39140892299a56cc99790e7100e7cd7	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/settings/datasourceIcons.ts	-	M	100644	fed001b9737d9157b8aac411e0858cdda6f94e91	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
frontend/src/views/knowledge/utils/uploadSources.ts	M	-	100644	49f2ac701cf349135bbff478f58b795932e24a75	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/wiki/WikiBrowser.vue	M	M	100644	1725f5b45f828c388e071ebe8e1b61a634754f52	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
frontend/src/views/knowledge/wiki/WikiRevisionDrawer.vue	M	-	100644	ad87842ea929a642f6001bcf5c97ced49ab17cf5	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/wiki/graph/ObsidianGraphSettingsPanel.vue	A	-	100644	92e76a2c0b9e1356ee49b7ef89efee18341f52d2	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/wiki/graph/g6WikiGraphRenderer.test.ts	A	-	100644	33be2a40dd4aa02137c265be783ceda0fa011fcd	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/wiki/graph/g6WikiGraphRenderer.ts	A	-	100644	066f99f3a08680887a4efd7b013ca8ae293b2d0a	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/wiki/graph/obsidianForce.worker.ts	A	-	100644	80e2b9732a8ba521b35efc33b5f492107b317d0b	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/wiki/graph/obsidianGraphSettings.test.ts	A	-	100644	aab802e68832161204655c780225c31cc67453ac	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/wiki/graph/obsidianGraphSettings.ts	A	-	100644	120683f6596665a346ce56dccb63c6273aa2a022	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
frontend/src/views/knowledge/wiki/graph/obsidianGraphWorkerProtocol.test.ts	A	-	100644	ad118ce938e318fb6c995a41043079d1c5e39ad9	preserve-musuw-exact		audited local-only content is byte-identical
frontend/src/views/knowledge/wiki/graph/obsidianGraphWorkerProtocol.ts	A	-	100644	130f011efd5f7b4af409eda8dba284ec987ec8f2	preserve-musuw-exact		audited local-only content is byte-identical
